AgentID,LatentFactor_1,LatentFactor_2,LatentFactor_3,LatentFactor_4,LatentFactor_5,LatentFactor_6,LatentFactor_7,LatentFactor_8,LatentFactor_9,LatentFactor_10
239,0.0003906058111244969,0.0244497185754459,0.0822550959517629,0.35029283990110904,0.10205105868303585,0.23980436890093693,0.0,0.4622810278647076,0.0998109730918977,0.1864908566579735
240,0.270695828572914,3.496863308594103e-11,0.20045887735389978,0.08277851580459028,0.11372164289593353,0.19765445289409217,0.06110773918768679,0.09531274315924375,0.2863225521251708,0.14040108091008147
241,0.2914398563900231,5e-324,0.31676115686971906,2.081518873291069e-11,0.14166680122499223,0.21993600820858722,0.0,2.1943863293666633e-62,0.207631344300759,0.12354902892828258
242,0.4364333601860157,0.06684147993439198,0.14135845421867949,0.23459850571744692,7.085145724459886e-67,0.1927751327933549,0.20288388860017853,0.4685043161990107,0.12157916294415393,1.6780219824059224e-97
243,2.853504278665632e-231,0.04996424062734807,0.20377615002722402,0.2656607812512708,0.09801603670345736,0.20511782356548516,0.0,0.4388120058479064,0.17439751178516427,0.12468266057577601
244,1.156780041064727e-229,0.04996424062734807,0.091381051520923,0.3580497454551464,0.23763515795771795,0.18548564479749305,0.0,0.21896458045421893,0.19761653666110648,0.07698158720941492
245,0.1035986549735467,0.0057843300482842705,0.25456408029695426,0.2226245385980843,0.23703856076277055,0.1277600076308754,0.08244069793444375,0.17044906630148737,0.08201850120290298,0.27416484178940287
246,0.41900155777481,0.07357440502177923,0.09786524059055686,0.15797866689995552,0.1207823381275373,0.2564750311407716,0.09562450067754517,0.3101802479855198,0.14973943217255056,0.1155751432806619
247,0.22894467115913072,0.01567006308481306,0.24374185195852505,0.04090101688423946,0.22835893191564818,0.2784425958708073,1.2226248119299892e-258,2.290636471788004e-77,0.2884054979187534,0.10385373172445928
248,0.092433722925022,0.025184520062994466,0.08103426736637084,0.34974842570605363,0.22452173747326726,0.2687350334528674,0.04948008853877842,0.06930321839426928,0.2541949696335425,0.06232109729601779
249,0.08160228283993956,0.06402778435215892,0.1531689946487634,0.3026351808835665,0.171346274370736,0.25264850739840994,0.0,0.21573109005017316,0.26748046816999893,7.733305034432967e-44
250,0.11650593865318601,0.19098363098023224,0.0785759359803861,2.145345417423849e-06,0.2625604858301987,0.13516995798008244,0.00023905320957279152,0.4263636138547192,0.324070626531913,0.11707286725565567
251,0.4922471664364513,0.15522261013012145,0.10017110508702186,0.3048025277876345,0.19358346594632614,5.210756780840694e-23,0.24674235041515308,0.053615832638821234,0.1625876206697662,0.19117299659888737
252,7.58962076174723e-244,0.26563141984642685,0.1679246182028657,0.17876289994377895,0.11941513844694512,0.071828452693591,0.14255910443892886,0.6249260926832255,0.22129145151080376,0.03804990159339479
253,0.5387925877900309,0.14039666149340688,0.11549970282358614,0.20204211030596034,0.15880233860241175,0.09022452325219243,0.19530330378598956,0.09270307306641247,6.99972607161293e-142,0.30832700128574575
254,0.0008409638161240534,0.0,0.23560306217716934,0.435799486205033,0.18728905561302076,0.034859589016824906,0.01266984083888613,0.14520060122768724,0.2686437203805671,0.1475913960635811
255,0.11889855630334642,0.0,0.20969260005553822,0.1514774033453834,1.293225885147418e-23,0.3159575153530805,0.0,1.9411229392827897e-46,0.31029093924170226,0.2567501416848872
256,0.4874645317059079,0.04591939840140468,0.12450201519452886,0.07943856276949066,0.0935846583496751,0.2911997412560353,0.15715905439637765,0.14218798626479778,0.1773786014821006,0.1517106237426612
257,0.4500871248758784,0.12138734435656269,0.10373777585266014,1.3307296057374148e-99,0.2989387017479235,0.14592761157300874,0.1945228746941018,0.35873328880080013,0.11681430917459218,1e-323
258,0.5110289770677454,0.08319742922063694,0.17451155379073097,1.5396548921395338e-154,0.10216573153324222,0.19993721869983877,0.3174318376610186,0.1467408847261748,0.1301689603272068,0.14497157112037315
259,0.21444606205760125,0.0,0.04940575928138825,0.1735587916385288,0.00029428877933072547,0.3693429880560702,0.08383833942502754,0.09000791559188108,0.0676027522915535,0.3763313009872591
260,7.961978918267688e-18,0.0,0.11244504747282098,0.10680684225558347,0.22873476981368926,0.2800799754590808,0.0,0.434309483484067,0.3594934842069106,0.0027157424235741486
261,0.34345079363496334,0.09307470060286474,0.16919387214254697,1.6245490545158495e-45,0.03583358789055376,0.13685542933347172,0.26585162504921234,0.4427269764072003,0.04497479975411895,0.2601233009555622
262,0.054779167789747334,0.04686317103838116,0.18387193401963087,0.462069399785947,0.26816310769085067,0.10053619887960756,0.009381264684984536,0.23303132836640372,0.0010812386983963709,0.15787437262240422
263,1.3804932144850103e-19,0.0,0.20562327065531463,0.2989943105705044,0.26439298591632543,0.25775552204248453,0.0,0.0006958829057955584,0.05568439255430387,0.26338693040878125
264,1.4207540079824545e-58,0.0,0.2777135404195804,0.299322632916688,0.09227470193986455,0.22579055112139546,0.0,0.28984559252421827,0.3258937271846376,0.029614060847167757
265,0.48946280601360515,0.0720382562010748,0.17177385534672449,0.15726628602490952,0.2054343823895596,0.1524674250473645,0.20349605820060973,0.12426052850458323,0.11617358759207548,0.0792079982477069
266,0.09540518496542504,1e-323,0.11131717689716505,0.31283920334991555,0.15136139094363016,0.11016798986405466,0.0,0.2043987108441953,0.2582259525405973,0.2168000294588366
267,3.788337651706672e-21,3.1754122826571076e-22,0.22560935811334365,0.3597001630326296,0.2968181869099847,0.02109416242845284,0.0,0.2553528031710107,0.26100614239814035,0.06758705215886351
268,0.05361800453379676,0.1920201092176862,0.11698699256168608,0.1433648524928455,0.11067941058433277,0.16738521577989332,0.0,0.30098331744961876,0.33122664673258706,0.05174579432031207
269,0.020110306767440748,0.0,0.2614945336488969,0.12485261127125187,0.06602467104458182,0.2772903349547931,0.0,0.2502066262676064,0.2712509562832442,0.08771693082099995
270,0.4500858330783628,0.17520942129962963,0.09280517635198439,0.0575834567406306,0.16587376438525087,0.09423150647834556,0.07912653387419033,0.28899177623344,0.33295039507788887,0.1805381178426633
271,0.26842699832147604,0.03805802036721036,0.1872319778254844,0.2561711999086108,0.03212009438464022,0.1001258685002262,0.11172401508249831,0.25689391863256217,0.25058083056028985,0.19575246551788025
272,0.5397318266610481,0.16244526317642677,0.1680639440881973,0.002084310311501321,0.006896546512108375,0.07268198389765841,0.14570632835874917,0.3525740586922604,0.32029990911208556,0.13657417259012536
273,5e-324,0.09742355356780591,1.6277667868621178e-20,0.41154874455438806,0.077404028592635,0.19761993408337483,0.0,0.2005636936344504,0.3357626606698978,0.11932143157756864
274,0.35456291489259073,0.12149545297983745,0.12215892687796717,0.21678275859625565,0.17141272510745434,0.04723645110557038,0.16963534729917515,0.4611300232507545,0.048659187104663056,0.20337627071433811
275,0.2749255418864734,0.03148204766792761,0.21152284963186385,0.46600003814812163,9.228772203753518e-55,0.2158848942725724,7.119695976555451e-56,0.26401453315437223,0.1528288118876979,0.011571985891115839
276,0.34749191834942333,0.08068373010119648,0.0467332882072756,0.18534363866459413,0.15355448917370126,0.24989561134711805,2e-323,0.20505815512964448,0.30836612110151357,0.1849270701943362
277,0.07476897153874922,0.0,0.12307517374265023,0.20354832967275618,0.14710535309045286,0.2716720448881968,0.08188777438383274,2.345303562343048e-29,0.08677758187337307,0.421125507494029
278,0.2201535556319358,0.05632023696018257,0.19955690603574905,0.25414876895804067,0.12966508172040792,0.0028519862740042303,0.2800089523158175,0.09112357487321998,0.25856772269043,0.2646344720661965
279,0.06325949996507241,0.19297293696196746,0.08746362851000546,0.4654767565347427,0.18972666833593824,0.043763686011235606,0.007404898500621317,0.21681576948118078,0.07899667532219647,0.2549171840018883
280,0.466252789055217,0.1559288642233511,0.045774348529190434,0.20086589862276688,2.7353914840241725e-133,1.1537951747004892e-11,0.21015328009180587,0.45360258696754413,0.2754832709081786,0.11432551982430962
281,0.11961936678678967,0.015947378670646006,0.3003458350301154,0.4432535314703447,0.20990376088217733,1.003585170289222e-68,0.03297261053292626,0.15559106772224032,1.4416051636107997e-12,0.12277453759099011
282,0.0004246932980550645,0.02304446687467231,0.16884357529244606,0.21555323491292672,0.181956739784744,0.2519784331344653,0.0,0.3204852058684369,0.23222438057682784,0.03144676548947822
283,0.0,0.2647133779418115,0.15879710204013922,0.12915396097719273,0.2597621872468671,0.17752148457998793,0.08567316551700359,0.21717908197115204,0.21011907584475262,0.24499622633473211
284,2.293450107452924e-252,0.04996424062734807,0.09473334356701749,0.2997845093933118,0.1384349355163741,0.15503485256032035,0.0,0.32575772577269896,0.06252503850624958,0.26925092146322177
285,7.651209895758204e-69,0.0,0.1426566851342884,0.14065781926185705,0.1479882162855939,0.27725127984170916,0.0,0.40497675549534257,1.385970797837849e-78,0.22959780903478869
286,0.0,0.21640594378263048,0.1593751702457879,6.591625838200173e-79,0.2205478087258765,3.3392866028396005e-36,0.24931583648334957,0.5218798095156337,0.10286745418604955,0.3419875856469923
287,0.4453526276369307,0.02437166830030399,0.22525404646344477,0.25245528480746793,0.0853775577115244,0.18235533418562475,0.18819367555361202,0.23443936162946322,0.024882575357513512,0.21240636854304873
288,8.123873511449365e-67,0.0,0.04428437169563854,0.2849859797543428,0.24175843066049682,0.11641467131551406,0.0,0.44012643804982626,0.22430451002373494,0.11218488819472035
289,0.5319678441914734,0.04785816954673856,0.27519026340447117,5.514056674427255e-08,0.06225696259533144,0.2844934454537907,0.22621378089144306,0.18273441069240157,4.210038851985435e-06,0.20915209715695007
290,0.4503618127667472,0.0969113282274653,3.058201111266465e-81,0.19753127778110183,0.04053525223556668,0.08390301135646143,0.27436316567600394,0.6084747101863243,1.5087947545783656e-42,0.12710402377566993
291,0.12916082008240046,0.253356648953606,0.22210382175313814,8.4914494431549825e-75,0.1702602500035959,0.1274131940465675,0.07930209503128059,0.23682320750317892,0.30402555382397417,0.10242281721098717
292,0.4348903514178196,0.04536995844782844,0.1574853085830168,0.1394516208253311,4.704835449733097e-66,0.14073917077555315,0.24435375502525178,0.3141439595944449,0.16801279525149265,0.1993264904257627
293,0.39833917036172584,0.06462640695228489,0.03717964657269582,0.22013509458159403,0.18926024566119817,0.26296801769550493,0.11327871663751148,3.109156915223914e-38,0.203843599188967,0.13019470257663118
294,2.684788808913614e-61,0.0,0.12734209600993332,0.20825236658808197,0.045885458943006475,0.24655277513851392,0.0,0.4844097757040708,0.04357813350071893,0.32474390341059045
295,0.43460245619831794,0.04036986042078105,0.11975856188353706,0.3664576909105561,0.048400666745171475,0.19832529753641867,0.13063387818661484,0.17605845833601233,0.19647175424142796,5.625938785018145e-14
296,0.5136457503680741,0.03804082777864216,0.11810626496157163,0.2755714677716752,0.012704352167187313,0.12002696947869124,0.25684852887094284,0.1667307768218836,0.08638991263004922,0.17410091878197906
297,0.3865412334687492,0.03770659432832955,0.1201304714020456,0.2094434264064509,5.4332531334441364e-08,0.1510129755526956,0.14802180541363813,0.3539188188698194,0.30496716128928475,0.09194889907715577
298,0.120377288732603,1.5711063215360632e-140,0.08195204416089505,0.2416092072156177,0.2528666008616387,0.19191177206088053,0.11038011207564745,0.14326636435458592,0.09273789033920563,0.2650369294510998
299,0.2499394556469286,0.13684476862065528,0.15777583492907907,0.11388584850366722,3.3965921392914985e-34,0.24136871355097442,0.15373675034128717,0.02827717573346739,0.3651092682443306,0.22476420166616154
300,0.35416200969552486,0.04825085569658329,0.19433686412011247,0.3951021643384333,0.22906242556358972,0.1366251652402636,0.2309718700467511,1.2076758128986935e-82,0.1837858313022324,7.613607917850656e-10
301,0.4961852414557482,0.023517745115977026,0.12394701825906207,0.04447707939790945,5.675917608605709e-12,0.33538146544318853,0.18211255235184035,0.5852699549840098,2.794389560926532e-106,0.09753863044344087
302,0.5362325074679548,0.09383346929368945,0.14620485965942195,0.35631097113063886,0.15844135792204983,0.18512828228925152,0.1366365774163529,0.2518277101477814,7.799310574918226e-39,0.060720589231247034
303,0.4017480530865948,0.0995205243093523,0.16344542892078415,0.03792759405643497,0.16541948949598298,0.14714858853592586,0.26580119654387285,0.05330785077520244,0.12994928977866294,0.20460674196561426
304,0.009425022839227441,0.02484693129678621,0.17882558048036729,0.33565953722728414,0.2967667518515375,0.1135421430913352,0.0,0.17973058192026367,0.26728312887496425,0.08192382630240543
305,0.6189068466831923,0.13013009022744132,0.06896778045824818,0.14367548536451058,0.1434912685312983,0.26103658623903997,0.0913041896448752,0.1574549761569788,0.1042800169716667,0.07814425172996632
306,2.3311293959764e-28,0.14153920193433067,0.006193502509042138,0.18737488859435,0.2131472781063042,1.3031671790004076e-74,0.5184014335005847,0.41886699436279,0.2724769280919623,0.3007490773406378
307,0.46192541668958237,0.017949335668495135,0.1738124960214627,0.31779705076003495,0.1530146991037311,0.13694327589710809,0.22936502234112266,0.2510596679671997,0.034575045579026874,0.17016970805200668
308,0.46166891577151964,0.07836363550243723,0.13088033789548809,0.035979051540147494,0.11006754212027438,0.28068033869828446,0.20758737880193304,0.1037042013445667,0.017261611908726993,0.36269506539278534
309,0.40243444487361896,0.08618134593984304,0.14582413821604068,0.3294082264247186,0.13013498182586675,0.18571368169926347,0.13983753420491166,1.0272034767608795e-43,0.10552364248117803,0.1626326063382556
310,0.41143089489317797,0.17133858253697615,0.1624497315925532,0.06066078281098337,0.23927087770601038,0.08443083814830854,0.014703534732451609,0.30955967604723217,0.18429486627684824,0.14208865245920096
311,0.37150942375063156,0.07486983484977353,0.3195915817312774,0.025134643494961077,0.26436289358923465,0.0854255850961895,0.22198081817948973,0.3895180035278338,0.04365551130984252,6.729978455516465e-06
312,0.43904577354108953,0.057271435910501496,0.13068822869213603,0.20707237314909305,0.17460549526266936,0.16391137012031037,0.13570083624060228,0.050459856047045684,0.24334389911942472,0.10982047283979517
313,0.014927061789982167,0.22836668290720508,0.062320003206949026,0.3132096359043095,0.22514085081357021,0.0959132571833473,0.02025245852260739,0.2149716596772406,0.2903252093698767,0.21612515681838546
314,0.41065469007285327,0.06098201896281301,0.15677520383209462,0.26666424636935504,0.09187503749643848,0.11128494075821907,0.16794732935336226,0.21391301294731388,0.24053078672696235,0.09292001747589503
315,0.3310855010319411,0.00431942664837847,0.17809014849411736,0.15896003290177843,0.10617791980303191,2.2374767714248807e-44,0.2231530783375255,0.11279136853541336,0.20957866158786115,0.29828440775900394
316,5e-324,0.21497593116411176,0.11488586415816437,0.10941604293768681,0.08149195358410521,0.007521815355868175,0.21074334175135837,0.4733930968653323,0.30650029495394576,0.3108340470975319
317,0.0,0.07435020210397959,0.1790297055361144,0.23192076319703261,0.17559071602750156,0.1917540861651972,0.0,0.24882878360415556,0.3638037961805712,0.12853494111824895
318,0.2205205639242989,5e-324,0.37391409285047583,0.23235046383540367,0.08104262903120037,0.19123316143817481,0.0,0.22749858528557615,0.09769887820787679,0.07864973174559106
319,0.000549858174250075,0.10375800256891715,0.210215671077619,0.10593698361064684,0.22814075060240022,0.017471692116869275,0.453023501701844,0.2551927634058003,0.322003622169491,0.12028481500739015
320,0.24428343543469136,0.23935138340787546,0.004643727369261985,0.18975738516765472,0.08370233398243863,0.12644693936310183,0.1732953720268109,0.23469569524325518,0.24653452615195628,0.2930403331685474
321,0.12698792280522744,0.0024047370366566127,0.20135285466224268,0.39432925616423997,0.11448439203980472,0.30380548678787833,0.019338250139874197,0.40608227244708334,7.839700490048769e-72,0.15732619990541327
322,0.02170889487509392,0.12373306504899663,1.2982219681365186e-09,0.35844395985121585,0.1395299198279264,0.06438171019325403,1e-323,0.5134464873369886,0.296899280027555,0.14160100346836363
323,5e-324,0.0,0.30576525387983994,0.05847927715826726,0.42575550561889225,0.03293489428411489,0.2877319764309644,0.26091577124360554,1.3663341400635034e-72,0.2183374674910067
324,2.8618034677441556e-50,7.192825970155403e-49,0.1961812577260059,0.3040304808277431,0.2654903509086741,0.10515745500321459,0.0,0.21760710041613923,0.33600954791210136,0.053768825676316204
325,0.39466178332481266,0.04260918896260197,0.1243049680159849,0.24174554992854846,0.10494798447547227,0.17423175638503333,0.12472684382538526,3.8155437156576557e-85,0.19390668063579528,0.16107195769078553
326,0.0,0.26376008638744647,0.20372468409316982,0.2299046733939758,0.22830123611588884,0.06551624743194182,0.05083308041812825,0.37488191193981507,0.13801871112242292,0.16858361367337163
327,0.47517648014372127,0.047303844938040476,0.21088921160677637,0.22705601808580234,0.17627328977598905,0.12663658250319865,0.0372814696271592,0.16094468315968688,6.882615902240651e-13,0.12444089554687492
328,0.10632870696290378,5e-324,0.25744016762766203,0.11828668068081127,0.1099996510440024,0.3563863532430144,0.0,0.18319931627596828,0.2442401846803521,0.039791564143089146
329,2.0394088532849093e-96,0.22104560013337488,0.12885736588299543,9.64101245802932e-70,0.21730376531687035,0.04306239753408456,0.3545796694614558,0.21751289271002122,0.3613971705264964,0.32395964763314533
330,1.430140436631699e-122,0.2692871826517258,2.918931116752028e-41,0.09147818941120962,0.09107163401446286,0.1878186532433863,0.10540965494278105,0.43229280637034745,0.12808010564885183,0.3796592312533903
331,0.0,0.1770396426416817,1.0238999931270211e-10,0.21427446044786047,0.2673959447542768,0.13221673292837202,0.0,0.19878501301599452,0.33211917489039516,0.2345183701760204
332,0.0554887134213956,0.2364300997113566,0.019162091233536318,0.1333107107771816,0.3297897361366903,0.1807302643048353,5.308377781308204e-09,0.052598698665835254,0.1118433934144784,0.30678617000220176
333,1.1e-322,0.025487955864038816,0.19482594269421105,0.23973541346877855,0.20731327351600967,0.12242282674936619,0.0,0.34038631399109665,0.18735460136799356,0.23981980631137575
334,0.17892171029284826,0.07372605072683865,2.719130132848346e-24,0.27974194273636027,0.18334472635218685,0.19110148259677193,0.048383044670373555,0.08624031792901948,0.3267746340272366,0.2298025994512965
335,7.712976558818614e-160,0.13763283409009636,3.3339169728290016e-24,0.2552620890197094,0.24036088823121948,0.07208491530730149,0.3702074147315455,0.29080849332992265,0.14592420575345355,0.21807734470085807
336,0.00039060581112450153,0.0244497185754459,1.7767974298367328e-30,0.17711953569290378,0.20607325755807748,0.11787177924756286,0.0,0.3415587857211829,0.393415387731614,0.19960523158617657
337,0.40681811075431484,0.11189396122484803,0.060961965100587996,0.4158132854080621,0.06253948156637908,1.6246234640347216e-83,0.11412388099548991,0.48024727646113446,0.22374959349920567,0.03828612965241682
338,0.3883299180079983,0.04694118893492636,7.946834452934729e-21,0.09569536286505832,0.046743641561035935,0.17253110474724195,0.27496793579583206,0.08919133799209845,0.12145737778687508,0.42222123135442313
339,0.3960670026623548,0.009915915815614771,0.373071679853075,0.010088115416632007,0.012221898030100264,0.14523072150162372,0.26322317423528163,0.29818660610925585,0.02786642656470765,0.2827580786154135
340,0.4617045493455266,0.08837897664349934,5.909230714925607e-193,0.29314077558563156,0.28639749761066574,3.997542387115105e-11,0.09363941604691733,0.3217034835422368,0.09877281328512351,0.10638387762375623
341,0.37973388933052704,0.1524411452545159,0.10306176856177267,0.2610832917660355,0.33562213938871593,2.269138320442104e-31,0.2091818861048357,0.05911718868338792,0.12333577293121645,0.1311794259652555
342,0.08179461449539456,0.03689138890917994,0.21519337701372165,0.3870057449095667,0.2052136424639818,0.11021089951369006,0.06488190112821196,6.917066137465029e-07,0.14450359879444752,0.23746068462289957
343,0.07114030075084446,0.19076930783122228,0.2471217792133189,7.445548085911716e-19,0.23862927027480907,0.09764152499438149,0.024366846452690452,0.23814200557434584,0.21435563529792329,0.18165225907599208
344,0.00974404263795587,0.0,0.32813363178150456,0.39996985738569674,0.059704340156910986,0.1557311986406679,0.0,0.1995934973685521,0.25046355841984347,0.11455851350993812
345,0.4668180870253633,1.598926953620322e-228,0.11262698124275557,0.33259486850415193,0.06214750497827409,0.1541493185369434,0.2811454605130156,0.3110577170620046,0.1050211306106602,1.0319075049191178e-182
346,0.3705626329910415,0.05311917211045095,0.12835313246665556,0.13449012362203377,0.11501316012729577,0.20257160433538046,0.24992434076537604,0.1058272835912653,0.02721142940335945,0.3273431572393378
347,0.5428636103908199,0.06376195913725496,0.2212668367715594,0.07617294934658078,0.1482012325593605,1.5e-323,0.2294550608584929,0.0579818627935892,0.2011794177989159,0.13476336093563956
348,0.17641895240820232,0.2521240110727699,0.0862641222374082,0.4107845183783268,0.038010635906909174,0.018202403144339213,0.00023362468355967925,0.3931782683227191,0.3743207603703732,1.8027430472524488e-63
349,0.48194809964244933,0.04721833675341601,0.08819684208207078,0.03873227264111813,0.14463970684321412,0.29241255426994156,0.16850422247953886,0.18826084579766195,0.3401755711720621,0.19643517693661525
350,0.11482399060247159,1.314724661803675e-90,0.04931467613797337,0.2540992855980963,0.1768438710895968,0.11564691680578149,0.14511028415417837,0.0780682714429308,0.2687421520043799,0.33064531725426166
351,0.011193864584559792,0.04966807363545086,0.2218101021182064,0.16403339331143216,0.28628606167106985,0.1437253853650847,0.0,0.16582758617993557,0.2762194315465395,0.17424648052003325
352,0.4024575655137059,0.08956661385851732,0.3283658449050295,0.32013530967375137,0.26525015553924364,0.09991097394687617,0.18995698503262112,0.06438934659065575,0.033036343533882906,1.536780680265481e-11
353,0.06220772923597268,0.00720184976155719,0.27675940088554557,0.2483723599241897,0.2535480267052996,0.18122789467916114,0.06262180259864707,0.16218555936202575,0.216282253385206,0.01365077398162264
354,0.0,0.1276660188263084,0.0046556391184691,0.2914257170697598,0.32473579099459626,0.021512044722259975,0.0,0.3211911612695204,0.29699305812682836,0.11968866998571773
355,0.18153047517878038,0.0,0.3098943028598925,0.3040915273191512,0.0816449230238461,0.25337560622377275,0.08800009005192772,0.0759197938066039,0.07427705401683103,0.22291588346232138
356,7.237042374534199e-18,0.0,0.21089066769576856,0.09539463348342071,0.18662593360393254,0.2744587186672309,0.0,0.3299810385946382,0.10774463990704994,0.17905692410022292
357,0.46641512659353995,0.11081685589274114,0.23026080198092425,0.2638968327770854,0.176644973561739,1.2861542339449209e-107,0.050544090913435216,0.2110228662374455,0.08297696452785233,0.09611084267414279
358,1e-323,0.19591721333558493,0.014366437111825196,0.08613111845084583,0.29108129187199216,5.030298390482226e-18,0.4738671069576112,0.30405940612357046,0.2540377710963713,0.3087696982191867
359,0.3423836206878045,0.13309800836619123,0.16632507131609486,0.3107819852681683,0.003169166814985793,0.1384538059298947,1e-323,0.21786851184789424,0.25296582736821344,0.055978567050789796
360,0.3405798640791399,0.08124722209910318,0.11152095736139456,0.3210296171454637,0.04502283198248428,0.18661751243070077,0.2378302706184455,0.10079562678836734,0.0004947232832935885,0.2603125141936979
361,0.44141603931543144,0.058739597025640945,0.20643008139701996,0.31355315235988257,0.09977688374204297,0.07922373556510733,0.13538499738425033,0.23543791379643672,0.047824081001461606,0.23973779119400745
362,0.12271886981709242,5e-324,0.16431757338719863,0.2895124409179798,0.04390481906865019,0.2831811765171642,1.9143401529155517e-12,0.44155149618888795,0.011476838720167064,0.2753875667217345
363,0.4216166635805332,0.08505182885468851,0.25437021186910125,0.13114899601638208,0.17565860133829006,0.05163148371242389,0.14890233706235878,0.10261388624125528,0.11217919276801089,0.12475746283472294
364,0.28260428514468416,0.011759837656311884,0.11180296254853667,0.08447681703003489,4.389922005792362e-24,0.38066694613704044,0.0,0.3079546877885872,0.3395552188666627,0.04195276013435252
365,0.0987559580555281,0.012565166371124968,0.07564363455536244,4.029676591799212e-68,0.18551738232177883,0.15156832716306368,0.10425439640119633,0.3479450036589544,0.25361851634684923,0.2509080350802397
366,0.09362210683784242,0.15600501988543988,0.05823027084326237,0.10778093333755925,0.17417918467169144,0.15476076430635324,0.35661298707567807,0.07390513973869083,0.16219234808718716,0.3077469345650098
367,0.09845654472129733,0.03706319370622085,3.08271754001094e-147,0.1597570587435844,0.15848006881849871,0.22313242034861175,0.18197460036833374,0.4924877990197561,0.12723176986947338,0.18127088826504434
368,0.0,0.04987391734067035,0.21488156428786828,0.28381305723075223,0.17953027343976202,0.29032106306290617,0.0,8.815378445126721e-20,1.5100760661816883e-120,0.289434305920027
369,0.6344795370765155,0.07356443210077529,0.18954740006965626,1.4539620944354804e-09,0.1878876032166238,0.1999807170822381,0.21370323620031806,0.2644330337895516,0.08573747400023261,0.03347927663179692
370,0.011615199817441779,0.017159960317944662,0.08141089720334393,0.3410199126221068,0.12081770357746936,0.2417778802270047,0.07674913985244783,0.27727264586911304,9.153893894460806e-20,0.3129589905478502
371,1.1e-322,0.025487955864038816,0.0435975490000239,0.303271544755102,0.33350547667128766,1.806209123475781e-39,0.0,0.23186736135631014,0.24681358988311317,0.2322943180917413
372,0.15806911241349123,0.09402237884576782,0.05181804613934061,0.3150581712310938,0.17890683145463745,0.14235830338733413,0.051417340220802694,0.32987633579211023,0.14852717835959472,0.17285425803455068
373,0.09714632383691872,0.0,0.17837304342879176,0.05776404699853539,0.14347062143969838,0.19703496762931005,0.290690955479574,0.4064144636649493,0.2403846938796936,0.10600781537340295
374,0.1019824590683777,0.20826463424329061,0.1358268816534417,0.0745475128268982,0.20839306188454695,8.42241493231454e-77,0.33222287437811954,0.6631890146786033,0.06949994002440567,0.15638309884708868
375,1.24e-322,0.025487955864038816,0.1989095821607447,0.3029296490436477,0.14829192172781172,0.1760115337761573,0.0,0.187704645589347,0.23104191416138448,0.22311549101647687
376,0.4337933335499523,0.021485913244854105,0.09713332575616024,0.14831753601455264,0.04868550926222283,0.1754824020503365,0.30149363630255593,0.353263452478664,0.10591022370807326,0.07394176586719077
377,0.33712377485249884,0.2409127284800425,0.00021742030039062005,6.0158923001193485e-155,0.20701463823214192,0.24708326545320097,0.103232793337892,0.1655924815713084,0.1912848491880334,0.24143329346669776
378,0.5599959328325881,0.12858958220650166,0.1288154729061967,0.0203287030267455,0.11484530956938052,0.2978970063385419,0.15686580396889607,0.30527982782555674,0.013029129747489501,0.2030227162241168
379,0.5294491121173281,0.08094723287460955,0.1540613880085445,0.29050131294522086,0.13876746615634558,0.2940025667242656,0.24855443098365862,0.11368885610545637,0.03795788063810581,4.825809930582741e-31
380,0.0502219404869838,0.11261206606246076,0.12194879681405267,0.27730449507009874,0.1696800688154627,0.13577140662963982,5e-324,0.2351874112684963,0.23926094264064826,0.20145055786222374
381,0.21082646569026725,0.08723617314938076,0.1357606599851665,0.3518031392130861,0.3672419788334747,0.1236033452616961,0.15254285048636007,0.11959973709139984,0.07542311219985787,0.07474626413412884
382,0.10638909548809043,0.1698955249925631,7.136341444950598e-05,0.4130073070634609,0.07840720128382367,0.15484991313219482,0.02737659605665527,0.3221802432047197,0.21644035962709998,0.12722985373254422
383,1.24e-322,0.025487955864038816,0.1316257257331699,0.22718625765756448,0.2570356587406642,0.17805050610374093,0.0,0.35564284127198065,8.116352065191861e-174,0.21176001112639994
384,0.0737727998919459,0.16763375827356414,0.10852485825119278,0.06051883884736222,0.0458546319417081,0.26061325392712636,5e-324,0.6437574246934057,0.09051637157223572,0.24564219808962726
385,0.4560336452875822,0.08594871645757621,0.06219989494093404,0.2786353433726244,0.2382699304791826,0.06978130763276622,0.14788473437594343,0.3394061152992908,0.07558196686547927,0.02666606063325923
386,0.426230163746113,0.044415375386797205,0.16805391343043943,2.1384207629377872e-42,0.12586601493060373,0.18552760644722383,0.21271349493191036,0.16146759752597842,0.05263796967257769,0.2989659995112633
387,0.37464692220753787,0.0,0.266754982135978,0.05333515007920974,0.19341861201520438,0.2704842972602742,0.0,0.17642431539234854,0.25318340047178,4.54389111928278e-49
388,0.519423836086888,0.0906512768058428,0.14965790670895768,0.09742667692581572,0.006634463245880532,0.18237212818118836,0.18370249168681269,0.37114884670013626,0.12740886559754075,0.18341720254155008
389,0.012525774045894509,0.24690482630817953,0.15996698841710646,0.3046125142862616,0.22606264460777384,0.08895083030238271,0.06225940266833239,0.28096262253762555,0.13393715546828316,0.2180428374864866
390,0.15917143119216087,0.12239332978946228,0.09580689509574433,0.25990788178205404,0.07296834830654955,0.10514694671739575,0.04942323027168781,0.723076351925962,0.21713033919842198,2.3040605139824744e-81
